date,war,semic,hknewmed,game,newmed,noblemetal,bank,micro,photovoltaic,rareearth,ai,communication,hkdividend,5g,construction,cloudcompute,liquor,hktech,medicine,colormetal,computer,trader,cnmedicine,coal,medical,newenergy,farming,sports,software,hkmedicine,electrical,insurance,consumerelectronics,steel,realestate,hkcomsumer,battery,newenergycar,homeelectricappliance,food,envprotection
2024-08-05,9034.43,4332.64,,1118.08,1448.54,1871.37,6049.29,,1977.88,1248.95,898.29,835.41,3669.09,760.74,7203.79,2922.75,9805.31,1750.46,7237.68,1507.31,4716.42,586.44,9458.54,2006.92,5998.29,1682.03,4582.61,1174.45,8874.93,1813.77,2913.77,1749.7,2589.1,794.25,2353.54,963.32,2022.94,1509.43,8982.84,14436.53,1289.19
2024-08-06,9257.18,4366.24,,1156.51,1473.95,1840.33,5985.63,,2052.15,1262.92,909.68,851.17,3645.8,776.26,7222.61,2962.64,9858.85,1758.84,7323.63,1507.07,4754.26,586.58,9601.21,2026.35,6096.37,1718.46,4614.72,1202.37,8931.18,1875.66,2916.28,1686.99,2615.89,797.27,2411.89,960.21,2066.26,1525.98,8929.83,14557.41,1307.6
2024-08-07,9315.06,4318.63,,1153.46,1461.13,1850.65,5995.65,,2047.95,1260.97,900.0,852.94,3693.05,773.99,7213.38,2937.11,9958.2,1772.21,7275.57,1510.55,4704.54,584.3,9551.61,2048.22,6049.67,1715.69,4552.37,1202.09,8885.75,1883.23,2950.94,1671.67,2597.62,794.21,2388.1,971.86,2060.23,1520.24,8948.84,14596.63,1309.61
2024-08-08,9023.58,4339.03,,1141.15,1461.22,1821.83,6008.73,,2038.42,1257.39,894.16,844.67,3670.91,770.65,7203.02,2912.64,10125.05,1770.19,7306.23,1496.89,4676.39,586.32,9704.21,2049.54,6044.31,1705.33,4611.16,1203.02,8817.71,1888.84,2931.24,1673.97,2608.11,796.42,2421.87,969.2,2042.69,1511.92,8932.9,14837.9,1302.46
2024-08-09,8913.95,4338.74,,1116.99,1438.09,1834.16,6036.1,,2007.82,1250.28,894.55,849.05,3692.71,777.86,7211.5,2893.07,10064.42,1802.23,7187.18,1499.86,4633.48,580.43,9581.81,2061.27,5938.49,1682.07,4552.04,1182.13,8738.0,1899.98,2910.74,1669.8,2627.58,793.03,2462.45,982.19,2015.82,1497.2,8887.09,14725.51,1285.41
2024-08-12,8818.49,4304.08,,1101.96,1453.85,1839.44,6026.43,,2000.37,1243.82,888.96,847.46,3714.16,775.89,7167.66,2861.17,10007.76,1800.96,7275.89,1499.04,4582.72,578.98,9841.13,2071.66,5967.12,1674.69,4580.76,1173.27,8607.1,1915.48,2902.41,1671.97,2619.0,786.74,2383.8,975.67,1998.83,1486.28,8913.49,14686.05,1279.49
2024-08-13,8931.11,4344.14,,1103.77,1442.92,1850.71,6052.48,,2005.8,1254.3,896.23,857.94,3738.04,785.38,7205.18,2882.17,9879.01,1806.75,7214.53,1508.48,4608.65,586.48,9765.38,2062.86,5945.77,1687.82,4601.79,1175.27,8642.26,1914.35,2909.4,1682.42,2647.11,791.88,2377.41,976.66,2023.83,1497.45,8885.98,14540.24,1288.36
2024-08-14,8822.42,4286.24,,1122.97,1417.95,1832.62,6048.98,,1979.67,1238.05,891.41,850.25,3729.14,780.92,7166.7,2856.27,9749.28,1788.08,7101.79,1487.31,4579.3,582.11,9642.74,2034.7,5829.95,1665.74,4525.85,1183.02,8584.48,1875.45,2935.5,1676.75,2627.05,778.95,2356.31,970.58,1987.19,1469.3,8813.65,14341.94,1279.15
2024-08-15,8861.53,4313.96,,1161.05,1428.93,1837.85,6128.17,,2010.19,1247.25,897.13,851.18,3770.74,781.38,7254.19,2883.73,9797.52,1796.58,7143.64,1500.22,4627.19,588.76,9657.99,2075.43,5858.19,1682.07,4532.68,1207.79,8691.71,1892.78,2964.37,1699.06,2629.86,785.39,2396.92,967.7,2003.87,1485.91,8839.82,14418.89,1291.74
2024-08-16,8735.37,4291.64,,1142.16,1437.27,1823.4,6200.65,,1982.29,1238.35,899.46,861.51,3813.81,789.13,7208.67,2882.4,9750.0,1826.33,7146.91,1497.93,4600.45,584.36,9642.26,2076.66,5851.67,1662.68,4462.07,1189.67,8601.11,1932.13,2935.02,1714.84,2633.79,777.82,2363.05,988.81,1979.48,1476.12,8833.02,14320.5,1277.48
2024-08-19,8701.43,4291.37,,1153.35,1425.19,1882.77,6319.48,,1959.46,1242.49,904.94,863.35,3820.35,788.44,7298.24,2912.52,9702.86,1843.8,7083.77,1523.84,4614.95,583.98,9569.76,2072.87,5798.03,1656.07,4432.9,1194.53,8686.04,1932.19,2946.37,1749.58,2634.92,778.78,2358.43,995.73,1973.16,1474.23,8832.84,14259.99,1273.52
2024-08-20,8558.43,4228.19,,1133.89,1402.29,1859.48,6338.22,,1938.27,1221.03,891.57,853.72,3795.95,779.67,7219.38,2851.01,9609.28,1839.35,6988.65,1506.07,4514.34,577.66,9454.4,1992.81,5683.04,1641.53,4336.77,1182.07,8491.48,1919.13,2918.7,1746.08,2611.99,768.16,2319.33,992.19,1947.91,1462.27,8791.94,14091.83,1261.57
2024-08-21,8510.46,4195.46,,1116.98,1387.8,1890.56,6292.02,,1915.74,1232.21,892.45,854.36,3791.3,783.04,7137.63,2832.99,9550.14,1827.56,6939.61,1522.74,4488.55,575.76,9347.37,1991.68,5633.3,1634.84,4262.09,1177.45,8422.9,1910.7,2891.54,1733.1,2629.24,764.39,2311.31,987.53,1957.05,1473.81,8784.17,14013.48,1255.73
2024-08-22,8474.17,4132.69,,1076.62,1378.63,1873.29,6345.7,,1881.42,1214.36,876.38,842.82,3836.83,773.24,7128.81,2782.34,9390.52,1857.54,6889.06,1500.21,4399.78,565.7,9313.12,1979.32,5525.52,1620.23,4211.03,1165.81,8244.94,1886.2,2922.91,1732.5,2600.47,755.33,2297.5,1006.36,1944.23,1455.64,8796.54,13810.01,1254.36
2024-08-23,8479.46,4106.63,,1070.62,1370.76,1862.66,6380.1,,1881.27,1209.2,880.19,843.33,3803.98,772.08,7161.43,2815.35,9350.33,1840.65,6871.7,1493.89,4461.68,571.18,9311.45,1985.04,5501.95,1610.44,4194.31,1158.96,8398.49,1847.31,2888.79,1776.04,2601.44,754.72,2284.68,1000.08,1933.54,1441.37,8997.8,13810.44,1246.03
2024-08-26,8419.57,4095.51,,1080.63,1376.15,1863.76,6387.3,,1902.1,1237.35,873.68,834.12,3848.74,762.98,7189.07,2798.31,9266.67,1865.15,6806.41,1512.22,4457.48,569.64,9236.52,1989.64,5428.63,1639.36,4242.72,1168.15,8394.31,1884.37,2884.78,1782.66,2595.98,760.58,2311.2,1010.96,1981.62,1469.84,9037.46,13702.24,1260.92
2024-08-27,8283.62,4032.16,,1086.91,1379.2,1823.9,6404.86,,1883.77,1214.93,859.61,818.94,3910.06,747.39,7097.4,2757.03,9225.45,1871.75,6802.66,1492.01,4374.56,564.33,9177.6,2017.61,5410.81,1624.14,4180.53,1164.45,8219.27,1894.17,2870.61,1785.69,2533.09,752.87,2238.87,1012.07,1941.18,1452.95,8870.89,13647.07,1250.91
2024-08-28,8369.08,4036.95,,1096.19,1381.13,1795.97,6355.51,,1886.43,1221.57,859.57,821.06,3867.2,749.81,7000.39,2765.16,8941.67,1842.19,6792.51,1482.18,4382.51,564.49,9224.65,2018.86,5419.06,1625.66,4208.93,1169.93,8236.12,1886.11,2889.5,1776.63,2533.53,753.43,2220.42,991.71,1942.53,1454.61,8733.81,13402.98,1251.1
2024-08-29,8491.35,4089.35,,1110.15,1399.76,1804.11,6147.99,,1958.28,1251.48,860.76,819.86,3842.71,748.69,6858.62,2779.62,9168.39,1862.43,6892.27,1497.7,4441.7,566.94,9331.5,2016.17,5523.82,1655.5,4208.78,1191.47,8373.21,1908.83,2852.62,1743.13,2568.06,754.75,2227.69,1013.01,2003.82,1478.16,8772.44,13660.17,1263.86
2024-08-30,8592.77,4235.0,,1147.93,1402.82,1773.39,6007.22,,1983.34,1272.92,882.41,843.99,3862.11,776.49,6943.38,2853.9,9494.55,1909.97,6977.45,1501.38,4573.51,581.77,9359.56,2033.75,5633.32,1677.94,4271.0,1214.39,8597.68,1912.18,2841.59,1801.59,2669.2,761.88,2334.83,1038.74,2043.73,1511.42,9000.94,14016.67,1275.99
2024-09-02,8290.51,4073.85,,1113.09,1377.26,1724.59,6029.62,,1940.36,1251.04,850.85,817.63,3826.9,750.2,6732.25,2747.95,9102.83,1872.97,6841.37,1466.53,4427.22,566.94,9193.51,2059.03,5459.99,1640.09,4230.8,1188.31,8287.27,1882.06,2844.86,1808.8,2585.62,751.94,2273.17,1021.0,2002.88,1473.71,8896.95,13552.48,1257.88
2024-09-03,8398.06,4101.15,,1121.88,1391.34,1707.51,5923.15,,1967.46,1262.7,864.96,826.43,3776.91,757.73,6693.54,2797.86,9212.97,1881.54,6908.57,1473.52,4500.99,571.89,9260.73,2036.99,5497.27,1659.08,4272.02,1197.24,8474.31,1885.56,2789.67,1793.2,2606.2,752.86,2299.94,1027.52,2048.27,1509.52,9105.7,13718.97,1264.77
2024-09-04,8381.83,4073.32,,1109.02,1393.83,1664.5,5902.29,,1969.8,1251.64,859.19,818.39,3714.77,746.4,6593.62,2780.21,9134.86,1868.12,6921.32,1440.7,4478.31,571.0,9207.81,2007.3,5547.12,1662.07,4227.37,1186.5,8436.66,1876.61,2774.52,1778.76,2576.13,746.6,2275.24,1020.6,2066.71,1519.8,9071.65,13596.25,1269.79
2024-09-05,8422.82,4070.26,,1145.82,1406.46,1669.76,5892.65,,1983.08,1253.05,862.73,824.66,3677.52,749.48,6629.83,2809.78,9170.87,1876.76,6989.64,1441.46,4511.85,576.55,9274.88,1982.24,5616.69,1666.68,4248.45,1211.83,8533.48,1889.85,2767.51,1806.94,2568.1,750.72,2322.2,1022.5,2067.9,1524.71,9064.09,13706.55,1270.32
2024-09-06,8305.78,3999.49,,1137.67,1380.42,1676.76,5904.32,,1941.06,1230.15,848.3,804.71,3677.52,730.93,6569.36,2752.3,9013.01,1876.76,6873.38,1431.19,4426.26,579.33,9142.92,1944.65,5500.73,1634.64,4197.28,1194.97,8373.39,1889.85,2741.62,1817.93,2515.69,743.68,2285.5,1022.5,2029.02,1500.73,8937.27,13500.53,1252.23
2024-09-09,8284.4,3982.56,,1132.58,1380.84,1634.46,5799.63,,1924.24,1221.4,843.89,802.75,3578.7,729.4,6436.77,2745.73,8851.15,1862.0,6861.35,1404.57,4380.51,579.19,9091.4,1896.86,5511.0,1621.98,4194.7,1186.68,8304.47,1884.51,2716.29,1790.87,2500.56,732.88,2274.02,1011.79,2015.75,1490.83,8777.83,13337.36,1244.6
2024-09-10,8330.84,4020.35,,1144.19,1366.87,1636.57,5842.62,,1921.01,1219.01,860.85,815.48,3575.78,740.33,6460.77,2813.83,8878.2,1858.02,6786.34,1403.37,4479.2,576.25,8874.14,1898.63,5464.35,1611.86,4152.91,1198.21,8498.22,1862.47,2708.92,1787.3,2517.9,730.04,2249.1,1010.98,2004.54,1485.03,8789.34,13363.61,1237.01
2024-09-11,8317.98,4009.59,,1148.39,1389.25,1649.96,5707.02,,1950.29,1222.61,865.75,814.9,3511.45,735.92,6441.0,2827.11,8833.72,1878.52,6821.17,1418.03,4488.09,576.87,8777.21,1868.21,5508.46,1645.42,4129.71,1199.14,8542.16,1899.55,2624.31,1775.2,2502.76,723.52,2247.84,1011.24,2076.84,1535.2,8910.94,13367.32,1243.38
2024-09-12,8282.34,3961.41,,1132.27,1377.59,1642.51,5747.84,,1952.6,1215.85,862.78,811.12,3544.94,734.75,6443.74,2826.75,8608.15,1879.4,6736.66,1414.88,4463.83,575.29,8623.6,1887.76,5483.16,1644.67,4089.12,1188.25,8540.46,1893.1,2636.37,1774.15,2478.76,722.91,2249.63,1014.43,2057.24,1523.39,8857.14,13112.59,1245.3
2024-09-13,8209.35,3912.81,,1115.35,1368.31,1682.36,5730.85,,1916.14,1197.32,866.7,819.59,3587.54,743.86,6390.65,2814.23,8400.44,1892.66,6676.3,1410.48,4413.04,576.08,8558.76,1871.2,5426.9,1605.59,4061.16,1164.44,8420.7,1931.37,2641.46,1785.41,2469.42,724.27,2267.51,1019.45,2001.34,1482.05,8855.02,12873.12,1226.02
2024-09-18,8211.96,3884.15,,1100.25,1370.99,1697.11,5789.25,,1901.7,1193.83,863.49,814.8,,733.91,6461.9,2811.02,8309.48,,6657.43,1420.6,4422.2,576.61,8530.15,1919.07,5378.28,1599.34,3985.37,1155.81,8426.88,,2647.84,1820.14,2433.14,720.2,2321.85,,1994.55,1482.29,9046.48,12778.02,1222.73
2024-09-19,8230.99,3918.37,,1132.5,1381.49,1721.9,5789.03,,1926.67,1224.91,869.46,812.49,3707.09,733.75,6591.99,2859.42,8530.56,1966.99,6731.58,1461.75,4511.43,584.62,8642.18,1936.13,5465.69,1614.3,4066.76,1184.44,8643.43,1954.1,2662.62,1822.1,2454.61,732.82,2386.82,1071.94,2009.67,1494.1,9182.45,13126.17,1231.35
2024-09-20,8096.74,3893.63,,1125.97,1355.98,1766.08,5832.24,,1899.44,1223.11,870.39,812.38,3757.4,735.54,6589.93,2880.72,8547.66,1999.77,6657.38,1480.01,4560.26,584.1,8645.91,1944.24,5422.84,1594.83,4025.29,1179.68,8729.23,2012.65,2658.12,1820.43,2464.48,726.93,2421.94,1088.65,1990.76,1481.37,9243.57,13107.26,1217.62
2024-09-23,8117.64,3851.1,,1118.47,1350.16,1785.52,5924.36,,1869.21,1215.74,871.56,817.23,3786.5,738.11,6624.48,2880.33,8608.0,1986.34,6616.23,1479.06,4579.29,584.02,8625.38,1978.67,5383.62,1585.39,4004.21,1178.74,8790.75,1970.58,2699.2,1835.94,2457.57,733.43,2423.1,1081.22,1976.33,1474.66,9307.31,13126.01,1214.91
2024-09-24,8374.72,4008.83,,1163.68,1386.73,1824.52,6177.19,,1948.19,1263.91,910.12,858.56,3951.5,779.84,6895.81,2993.28,9142.45,2066.51,6852.64,1536.42,4732.37,618.55,8943.14,2088.79,5584.95,1665.81,4215.68,1218.97,9095.0,2008.86,2791.57,1939.26,2567.55,773.9,2480.03,1127.61,2064.08,1556.67,9469.47,13856.61,1267.67
2024-09-25,8522.19,4031.33,,1179.05,1402.95,1853.67,6298.1,,1966.97,1273.38,912.86,857.59,3985.76,779.34,7076.28,3018.11,9193.83,2074.46,6937.31,1553.09,4789.87,631.73,9103.4,2101.28,5640.8,1682.5,4232.38,1229.25,9224.8,2033.96,2796.25,1967.7,2580.68,788.11,2522.17,1129.02,2083.61,1578.44,9579.13,13927.37,1279.05
2024-09-26,8798.69,4208.07,,1227.28,1459.49,1896.83,6524.92,,2045.14,1316.39,949.63,884.19,4076.43,802.55,7415.4,3141.58,10093.49,2194.64,7249.74,1610.99,5009.55,667.98,9502.05,2186.52,5918.53,1737.98,4434.37,1274.9,9675.16,2117.78,2823.04,2072.95,2651.19,828.37,2726.41,1212.45,2146.71,1633.7,10017.44,15093.95,1311.73
2024-09-27,9227.7,4520.82,,1303.5,1556.99,1926.17,6464.73,,2207.24,1387.68,1015.12,933.4,4177.97,850.06,7606.46,3389.67,10991.39,2316.43,7754.54,1678.14,5432.14,727.41,10004.08,2225.4,6443.84,1878.2,4678.16,1343.71,10571.39,2260.01,2874.35,2120.67,2827.53,848.8,2911.1,1275.49,2352.69,1776.17,10279.37,16217.33,1397.0
2024-09-30,10176.38,5227.47,,1464.35,1726.24,2032.27,6764.97,,2474.47,1527.38,1152.15,1045.5,4254.89,945.68,8189.44,3838.83,12025.94,2449.04,8583.05,1811.86,6093.82,802.82,10899.69,2377.1,7318.1,2101.4,5089.83,1493.75,12055.05,2415.5,3066.98,2308.89,3168.39,925.23,3183.01,1324.61,2686.77,1989.44,11155.12,17663.5,1548.89
2024-10-08,11119.54,6095.51,,1621.41,1883.52,2016.11,6957.16,,2743.57,1633.44,1314.64,1176.84,4254.39,1057.13,8495.71,4368.88,12376.91,2480.55,9304.53,1859.8,6817.29,887.58,11383.5,2373.69,8177.25,2336.49,5192.82,1626.01,13762.17,2426.77,3077.22,2461.96,3540.77,955.46,3266.84,1312.99,3073.95,2230.15,11788.47,18143.72,1693.99
2024-10-09,10330.82,6177.4,,1434.01,1751.96,1872.49,6531.67,,2443.2,1492.84,1240.96,1089.93,4103.36,984.37,7779.77,4138.4,11256.95,2453.22,8532.11,1704.2,6514.63,850.16,10467.4,2182.61,7281.07,2081.72,4763.39,1454.79,13176.15,2358.59,2901.86,2248.77,3394.32,876.1,2973.55,1308.24,2713.55,2002.86,10904.26,16574.61,1527.84
2024-10-10,10408.13,5822.6,,1409.01,1737.03,1900.82,6790.8,,2426.47,1510.57,1197.24,1071.54,4258.85,969.88,8247.12,3966.44,11407.83,2503.73,8519.21,1731.03,6186.79,798.83,10572.88,2298.13,7219.98,2079.96,4847.13,1447.19,12347.5,2388.93,2970.4,2324.29,3320.13,892.14,2926.67,1352.66,2695.47,1991.14,11054.63,16856.27,1533.52
2024-10-11,9872.93,5456.67,,1332.86,1642.51,1903.09,6717.97,,2318.38,1444.82,1141.68,1029.07,,930.21,7959.7,3798.69,11004.65,,8119.64,1695.54,5928.59,797.76,10171.57,2231.14,6823.87,1975.08,4680.53,1380.29,11856.85,,2915.35,2279.92,3142.9,877.99,2918.43,,2533.63,1869.7,10715.07,16426.81,1468.47
2024-10-14,10268.64,5669.89,,1376.06,1662.78,1951.92,6939.6,,2355.03,1482.81,1178.4,1056.74,4301.56,957.96,8221.83,3972.67,11108.03,2442.84,8182.13,1748.45,6202.74,802.54,10264.95,2276.81,6876.47,2010.92,4757.86,1408.85,12531.73,2302.38,2935.11,2339.42,3258.72,895.58,3028.41,1316.64,2576.78,1905.89,10985.2,16569.31,1492.73
2024-10-15,10215.06,5560.26,,1375.17,1621.24,1885.88,6794.34,,2299.05,1442.83,1153.1,1033.63,4168.79,938.33,7993.63,3913.17,10711.48,2332.64,7960.49,1687.26,6079.44,773.74,10051.71,2212.1,6643.98,1955.2,4652.8,1383.93,12322.95,2225.73,2867.48,2277.32,3189.27,874.4,2981.92,1253.51,2504.78,1849.89,10713.96,16038.09,1454.94
2024-10-16,10083.19,5450.94,,1405.21,1597.54,1943.33,6963.85,,2239.6,1434.34,1125.61,1002.21,4223.7,910.05,8082.37,3873.51,10594.81,2314.57,7841.03,1702.79,6014.38,778.97,10024.06,2202.39,6552.37,1912.41,4635.99,1396.74,12326.32,2207.07,2879.92,2278.6,3115.47,886.38,3148.26,1245.01,2434.85,1814.98,10612.98,15839.18,1427.89
2024-10-17,10157.87,5467.92,616.74,1432.23,1589.41,1919.63,6860.22,,2205.56,1422.6,1145.82,1008.2,4148.14,914.72,7925.68,3945.88,10345.21,2293.62,7768.4,1677.94,6128.09,773.94,9878.22,2176.14,6483.87,1886.59,4559.02,1407.68,12527.23,2186.33,2842.08,2267.9,3115.34,876.71,2951.83,1229.28,2412.21,1797.63,10535.91,15532.57,1408.39
2024-10-18,10530.46,6109.29,648.7,1467.82,1655.24,1969.9,6891.56,,2309.76,1470.9,1228.31,1077.83,4277.01,978.58,8071.61,4154.43,10690.95,2435.83,8056.44,1718.04,6440.51,827.16,10135.27,2208.21,6793.8,1985.04,4665.87,1443.07,13217.96,2287.32,2879.78,2305.45,3378.26,893.99,3004.58,1297.43,2575.17,1902.73,10936.5,15991.41,1472.15
2024-10-21,10979.44,6266.25,638.08,1534.41,1666.68,2018.13,6805.06,,2380.43,1500.61,1249.38,1093.33,4238.58,994.67,8138.13,4238.98,10728.43,2397.09,8111.22,1760.21,6599.25,809.96,10323.51,2203.66,6810.25,2025.13,4727.28,1479.46,13451.6,2243.5,2853.26,2298.8,3469.47,878.52,3013.58,1274.04,2598.85,1923.55,11005.14,16002.67,1492.33
2024-10-22,10825.77,6180.23,639.6,1531.17,1674.34,2017.72,6804.61,,2439.09,1534.38,1239.99,1092.47,4256.65,998.38,8148.89,4171.53,10902.68,2418.07,8190.1,1773.11,6492.7,816.61,10490.21,2219.0,6896.38,2064.55,4823.12,1484.82,13144.1,2252.82,2909.49,2310.12,3466.44,883.79,3042.69,1288.59,2625.96,1938.34,11339.79,16254.54,1517.54
2024-10-23,11096.25,6082.77,649.01,1495.6,1674.61,2019.11,6829.11,,2562.95,1554.5,1217.65,1075.94,4281.93,980.08,8210.79,4137.79,11074.92,2478.72,8195.93,1775.3,6459.1,812.41,10447.32,2225.62,6903.01,2134.32,4846.37,1464.44,13005.97,2276.74,2929.13,2354.56,3432.3,891.6,3048.0,1324.45,2686.36,1957.73,11334.49,16435.56,1562.45
2024-10-24,10827.84,6098.19,631.06,1471.97,1658.0,1970.89,6813.73,,2473.92,1528.49,1210.85,1084.69,4279.59,978.98,8082.28,4105.76,10826.11,2413.59,8094.56,1748.65,6401.61,810.98,10400.22,2209.69,6814.61,2068.48,4787.81,1457.53,12878.65,2213.77,2910.29,2336.49,3403.55,881.06,3036.94,1296.38,2592.44,1916.83,11268.44,16197.62,1521.74
2024-10-25,10941.92,6138.95,648.38,1521.95,1683.5,1952.08,6772.43,,2667.21,1576.72,1222.74,1095.2,4275.81,985.54,8132.98,4128.66,10927.22,2460.23,8200.11,1759.29,6439.14,817.35,10411.05,2215.22,7053.27,2193.65,4857.99,1491.83,12936.03,2266.97,2895.97,2317.48,3439.61,893.49,3088.63,1307.45,2729.33,2006.27,11343.57,16358.89,1593.94
2024-10-28,11117.84,6127.92,637.23,1559.37,1705.73,1958.36,6716.52,,2657.61,1595.27,1221.88,1089.06,4260.91,978.37,8187.97,4156.36,11248.91,2458.26,8284.08,1771.14,6509.63,818.25,10620.44,2264.75,7143.92,2187.14,4962.26,1523.48,13144.14,2240.26,2924.17,2303.53,3445.25,940.98,3197.37,1312.23,2715.19,2000.24,11533.27,16727.21,1590.83
2024-10-29,11007.63,6075.89,630.53,1532.58,1669.18,1959.24,6718.6,,2589.46,1572.49,1212.51,1084.01,4213.99,971.3,8029.87,4164.46,10964.93,2471.4,8123.88,1741.0,6534.13,809.43,10427.3,2194.53,6975.13,2137.52,4877.13,1491.99,13106.28,2220.0,2892.31,2307.79,3451.69,908.81,3131.14,1319.98,2653.8,1963.5,11513.9,16359.54,1560.06
2024-10-30,11043.36,6009.06,611.26,1528.97,1641.28,1959.3,6637.8,,2613.98,1570.92,1210.38,1079.93,4139.76,967.74,8014.49,4225.52,10759.41,2416.83,8027.55,1725.2,6633.61,807.25,10407.45,2179.67,6863.49,2120.71,4889.74,1490.05,13316.87,2152.38,2873.04,2248.17,3439.97,911.06,3179.0,1298.61,2628.59,1938.63,11469.76,16161.73,1551.26
2024-10-31,11090.32,6159.34,597.73,1527.62,1631.41,1918.13,6596.37,,2702.62,1609.4,1221.52,1092.57,4148.1,971.62,8109.61,4268.34,10694.81,2387.93,7986.85,1719.77,6736.43,829.7,10338.43,2176.29,6846.3,2165.34,4880.78,1491.93,13438.87,2105.42,2902.47,2240.6,3482.41,923.36,3288.2,1285.85,2656.1,1946.52,11355.09,16185.74,1574.79
2024-11-01,10767.68,5877.48,602.5,1467.11,1631.19,1929.31,6663.11,,2623.08,1709.89,1172.53,1061.32,4225.15,943.63,8234.94,4076.27,10847.95,2391.55,7998.62,1768.41,6449.8,820.07,10336.94,2195.81,6759.78,2132.55,4878.05,1447.64,12713.3,2118.33,2899.91,2248.2,3364.88,934.75,3285.92,1300.91,2600.07,1938.7,11116.78,16321.26,1552.03
2024-11-04,11022.47,5995.21,614.38,1505.16,1654.12,1934.56,6717.16,,2638.2,1700.42,1201.88,1086.68,4236.44,966.95,8311.37,4163.47,10989.61,2430.27,8084.44,1780.57,6621.74,852.02,10409.89,2205.97,6850.1,2152.54,4921.71,1487.32,13004.89,2155.85,2904.91,2269.56,3419.99,930.24,3283.34,1315.2,2654.87,1995.55,11304.25,16589.02,1566.22
2024-11-05,11702.18,6288.78,624.0,1548.69,1690.15,1964.03,6767.98,,2701.52,1793.31,1257.72,1130.0,4328.31,1000.03,8500.75,4390.2,11286.83,2515.1,8253.45,1835.21,7028.2,898.06,10586.41,2242.04,7061.05,2218.93,5015.02,1521.28,13970.74,2200.01,2928.22,2362.88,3565.67,962.42,3426.2,1355.14,2763.39,2064.34,11399.89,16920.17,1606.16
2024-11-06,11857.24,6362.02,614.61,1605.65,1691.24,1944.29,6707.07,,2673.2,1828.1,1256.46,1122.54,4247.03,985.23,8541.72,4414.18,11246.3,2456.37,8236.38,1848.13,7090.4,895.56,10548.18,2237.99,7042.63,2220.08,5084.36,1552.93,14105.19,2164.6,2902.02,2314.34,3559.27,969.86,3498.35,1323.56,2799.73,2084.09,11202.91,16876.78,1600.08
