date,war,semic,hknewmed,game,newmed,noblemetal,bank,micro,photovoltaic,rareearth,ai,communication,hkdividend,5g,construction,cloudcompute,liquor,hktech,medicine,colormetal,computer,trader,cnmedicine,coal,medical,newenergy,farming,sports,software,hkmedicine,electrical,insurance,consumerelectronics,steel,realestate,hkcomsumer,battery,newenergycar,homeelectricappliance,food,envprotection
2025-05-12,11234.55,6576.17,706.45,1646.91,1644.29,2151.96,7514.22,1232.9,2023.7,1723.12,1304.94,1033.07,4379.82,907.21,7792.4,4496.29,10215.3,3144.36,7701.02,1739.21,7055.89,759.82,9621.95,1864.25,6472.44,1838.64,4824.55,1595.22,14035.9,2447.46,2798.82,2152.08,3397.46,953.54,2739.5,1604.83,2508.43,2041.57,11615.08,16400.31,1377.2
2025-05-13,10899.67,6538.37,711.92,1641.76,1663.21,2178.7,7629.55,1230.93,2054.67,1707.18,1300.01,1028.48,4403.0,900.37,7851.9,4475.13,10181.7,3049.92,7775.69,1742.84,6999.97,754.61,9666.04,1875.6,6561.08,1853.16,4828.4,1589.73,13922.53,2457.53,2804.32,2152.98,3380.67,956.62,2729.12,1559.32,2504.91,2031.68,11589.47,16366.55,1387.67
2025-05-14,10828.14,6563.9,721.33,1642.74,1669.79,2169.12,7691.19,1228.4,2034.56,1726.05,1307.85,1034.77,4500.87,903.65,7853.68,4497.3,10385.38,3125.46,7812.57,1757.7,7040.62,781.12,9695.3,1898.32,6565.55,1852.13,4876.02,1583.49,14032.16,2488.82,2810.01,2260.48,3394.73,959.07,2743.86,1600.31,2501.61,2047.57,11581.15,16552.53,1387.3
2025-05-15,10635.16,6430.64,716.07,1595.18,1673.84,2142.11,7682.74,1232.78,1988.16,1724.14,1273.21,1007.44,4486.46,879.96,7767.92,4350.15,10266.31,3097.07,7809.51,1736.01,6844.78,765.86,9696.3,1897.54,6508.65,1820.63,4857.66,1561.52,13629.3,2467.33,2815.97,2234.16,3324.58,951.98,2710.29,1588.58,2449.29,2016.88,11416.34,16507.52,1370.32
2025-05-16,10622.19,6417.23,730.53,1597.83,1688.96,2148.92,7610.17,1240.42,1996.91,1719.07,1277.55,1011.83,4493.36,884.22,7734.18,4351.81,10118.59,3096.0,7831.72,1731.27,6824.67,757.66,9801.62,1887.09,6469.65,1822.83,4833.38,1564.49,13571.71,2511.34,2802.83,2202.46,3322.05,948.53,2710.27,1571.3,2464.72,2033.28,11405.73,16357.7,1368.38
2025-05-19,10726.85,6444.7,746.55,1600.46,1684.95,2154.26,7584.87,1260.6,1991.54,1700.82,1271.57,1003.45,4506.33,880.31,7740.77,4331.68,9942.56,3096.94,7803.35,1725.33,6801.06,757.43,9745.54,1890.95,6450.26,1822.57,4852.77,1572.62,13533.98,2549.69,2822.0,2196.83,3314.68,956.6,2752.95,1568.93,2458.53,2023.71,11436.45,16307.37,1372.12
2025-05-20,10696.68,6473.4,773.55,1631.84,1725.58,2176.56,7599.96,1282.61,1991.86,1711.24,1279.49,1008.32,4563.81,884.87,7756.58,4341.18,9931.49,3157.47,7912.85,1732.11,6808.64,757.98,9847.91,1888.11,6522.74,1828.34,4894.83,1612.36,13559.52,2614.15,2853.15,2211.36,3338.67,955.51,2749.2,1596.29,2463.29,2040.3,11616.28,16447.38,1378.53
2025-05-21,10706.42,6408.92,795.71,1619.85,1745.31,2275.57,7653.74,1272.79,1991.81,1703.91,1271.15,1006.33,4606.2,880.28,7763.24,4313.23,9910.55,3201.3,7961.19,1769.93,6782.35,755.71,9859.71,1932.82,6537.69,1847.95,4897.44,1594.24,13484.97,2670.07,2855.27,2216.06,3314.21,954.45,2728.08,1610.12,2506.01,2076.26,11562.68,16452.71,1391.2
2025-05-22,10641.82,6383.45,791.66,1652.12,1743.05,2270.82,7730.22,1254.14,1966.99,1673.64,1270.31,1002.28,4600.09,874.61,7706.79,4273.95,9847.76,3150.63,7915.5,1749.96,6718.43,751.46,9775.45,1919.18,6476.25,1823.45,4865.2,1591.73,13379.75,2644.61,2835.95,2225.05,3303.47,945.45,2691.25,1587.09,2456.31,2046.49,11546.53,16380.18,1376.47
2025-05-23,10526.59,6285.74,799.65,1611.25,1745.93,2288.82,7655.18,1242.41,1940.94,1663.74,1250.39,985.34,4606.79,858.63,7628.2,4195.74,9775.86,3157.21,7931.82,1751.15,6604.0,740.95,9806.66,1901.13,6511.66,1805.2,4816.77,1560.91,13145.92,2662.32,2807.46,2190.44,3255.35,939.85,2659.92,1588.68,2427.18,2038.81,11462.77,16271.93,1359.53
2025-05-26,10634.08,6332.88,776.49,1655.83,1716.25,2298.23,7597.63,1257.87,1951.46,1675.77,1256.64,993.05,4604.73,864.15,7648.97,4252.23,9658.84,3052.12,7838.63,1753.67,6684.16,740.53,9696.28,1891.79,6470.57,1794.5,4826.35,1580.0,13276.89,2601.78,2830.0,2197.9,3257.54,941.25,2665.91,1545.71,2403.39,1997.56,11371.81,16254.96,1353.81
2025-05-27,10602.0,6255.75,803.44,1642.5,1739.35,2246.54,7638.58,1270.09,1930.44,1657.56,1235.91,975.5,4606.18,849.03,7593.22,4204.01,9656.54,3069.14,7884.89,1719.62,6633.99,739.36,9781.86,1876.8,6491.67,1783.97,4853.13,1575.24,13155.67,2676.82,2825.36,2196.34,3205.75,934.84,2680.93,1555.86,2392.43,1982.56,11282.28,16342.29,1346.75
2025-05-28,10524.13,6210.82,795.94,1630.54,1730.76,2257.29,7628.72,1264.66,1914.95,1652.17,1237.19,986.3,4626.16,854.79,7594.28,4179.69,9634.92,3043.56,7877.09,1720.19,6578.55,735.69,9768.74,1888.83,6452.77,1769.39,4820.44,1567.39,13008.43,2657.33,2817.07,2201.21,3196.63,929.71,2665.62,1546.17,2370.64,1960.1,11316.08,16473.19,1340.99
2025-05-29,10711.51,6339.3,837.28,1664.2,1787.96,2246.32,7612.16,1290.11,1935.97,1676.62,1264.26,1009.33,4636.04,878.75,7657.97,4290.7,9652.9,3108.08,8005.22,1725.36,6746.38,744.14,9842.82,1897.69,6587.2,1782.52,4851.5,1595.81,13463.32,2771.97,2819.99,2210.37,3263.04,932.86,2693.19,1573.22,2393.93,1975.84,11356.75,16425.63,1346.62
2025-05-30,10719.52,6239.94,837.37,1641.63,1801.0,2230.76,7660.8,1275.8,1906.64,1651.12,1242.28,998.0,4566.63,865.25,7648.04,4221.16,9526.88,3041.83,8015.74,1712.06,6639.15,740.18,9883.34,1885.72,6556.73,1761.22,4911.86,1585.78,13254.89,2765.97,2806.92,2205.03,3199.54,932.41,2690.55,1538.15,2356.16,1940.46,11241.54,16296.47,1333.69
2025-06-03,10723.65,6293.87,845.22,1692.69,1819.49,2307.29,7812.32,1291.69,1903.18,1673.56,1241.78,994.37,4606.16,861.32,7622.22,4228.24,9427.03,3073.07,8109.53,1734.89,6658.94,747.4,10040.74,1874.28,6643.12,1763.32,4997.81,1631.79,13353.11,2786.65,2794.67,2224.36,3200.31,918.92,2683.74,1554.88,2355.11,1942.31,11096.13,16318.09,1332.7
2025-06-04,10711.27,6320.08,877.63,1703.26,1846.63,2325.2,7816.93,1308.41,1922.72,1710.94,1262.49,1020.47,4602.7,882.7,7643.13,4292.53,9422.98,3118.27,8168.12,1758.14,6721.13,757.33,10032.96,1889.16,6689.54,1782.59,5031.27,1641.98,13472.11,2878.71,2787.81,2238.11,3255.37,929.48,2712.33,1573.5,2387.94,1971.27,11181.82,16416.59,1338.82
2025-06-05,10757.36,6437.73,867.89,1731.07,1820.05,2286.74,7758.94,1309.97,1932.33,1724.7,1292.93,1050.42,4600.35,910.45,7635.36,4408.46,9488.56,3166.32,8093.16,1750.31,6847.91,764.52,9913.23,1876.15,6653.68,1783.3,4969.7,1659.61,13796.81,2846.4,2784.56,2254.88,3333.02,926.62,2714.08,1593.06,2400.83,1974.83,11215.49,16282.99,1339.74
2025-06-06,10727.13,6442.51,886.51,1711.9,1807.04,2318.67,7781.31,1323.35,1930.37,1719.29,1292.87,1054.05,4587.91,912.68,7694.46,4412.56,9463.0,3144.0,8043.97,1768.32,6822.61,758.33,9894.18,1882.83,6591.32,1780.45,5009.21,1633.21,13659.23,2892.85,2792.59,2243.18,3319.37,929.61,2713.52,1580.8,2390.2,1965.86,11182.35,16176.75,1339.15
2025-06-09,10880.04,6446.05,934.3,1725.23,1852.64,2293.05,7802.7,1341.88,1953.11,1759.67,1303.05,1070.18,4622.87,923.27,7682.43,4465.63,9394.79,3224.76,8155.57,1774.53,6887.5,769.8,10018.48,1886.13,6682.35,1796.36,5082.99,1658.81,13840.54,3033.72,2795.37,2247.59,3334.65,936.18,2720.36,1606.22,2419.06,1965.46,11186.41,16152.88,1348.61
2025-06-10,10688.39,6307.12,959.28,1721.07,1869.11,2307.48,7841.02,1331.19,1932.0,1757.63,1282.23,1052.69,4684.31,908.51,7651.43,4367.23,9308.27,3223.85,8176.9,1773.31,6764.62,759.24,10029.92,1880.19,6662.37,1779.27,5076.37,1652.66,13447.66,3092.5,2792.7,2237.76,3276.12,932.28,2708.97,1598.93,2404.01,1953.61,11116.19,16032.65,1338.97
2025-06-11,10730.26,6302.63,953.17,1761.09,1853.0,2326.74,7865.12,1341.49,1953.85,1813.92,1284.65,1052.48,4741.41,911.1,7694.4,4361.54,9337.76,3248.11,8152.81,1806.8,6781.38,773.63,10060.72,1895.16,6668.75,1803.26,5151.38,1685.73,13491.65,3072.09,2795.31,2281.07,3293.79,940.7,2724.84,1610.8,2426.95,1985.19,11147.94,16047.38,1352.19
2025-06-12,10662.76,6243.58,998.25,1790.62,1903.13,2386.19,7889.47,1345.44,1945.97,1813.03,1286.84,1066.85,4720.79,921.57,7673.42,4366.19,9186.69,3198.33,8264.27,1824.52,6760.31,772.25,10034.3,1878.04,6717.23,1798.04,5113.57,1704.33,13446.04,3202.41,2783.87,2297.83,3289.26,938.25,2709.18,1570.69,2426.67,1980.45,11039.79,15895.05,1348.74
2025-06-13,10786.39,6229.47,984.29,1754.78,1862.45,2441.8,7817.39,1322.71,1911.41,1793.49,1269.45,1057.79,4782.57,912.46,7642.47,4299.88,8937.95,3144.71,8115.12,1822.38,6663.54,764.28,9862.72,1868.23,6619.54,1778.31,5085.94,1673.93,13268.89,3157.0,2802.41,2282.51,3254.08,930.05,2667.19,1550.5,2387.77,1953.73,10858.47,15523.98,1339.23
2025-06-16,10795.13,6240.39,973.49,1835.7,1852.96,2397.36,7920.28,1340.25,1921.15,1817.13,1283.65,1083.91,4804.35,931.48,7628.68,4374.09,8954.69,3175.31,8044.55,1811.7,6728.51,774.56,9798.7,1872.8,6575.14,1780.93,5053.87,1703.78,13576.59,3134.85,2796.56,2302.35,3278.53,929.01,2720.11,1565.72,2387.93,1943.67,10882.05,15507.95,1339.8
2025-06-17,10792.66,6215.71,925.53,1788.27,1800.38,2372.3,7905.42,1336.27,1919.48,1803.75,1275.73,1076.0,4787.11,929.6,7666.71,4344.82,8970.43,3151.52,7913.33,1813.35,6704.57,777.29,9746.08,1887.26,6526.74,1786.58,5052.07,1683.51,13557.38,3009.94,2823.4,2297.96,3275.02,931.56,2711.77,1562.39,2393.37,1951.63,10910.81,15475.57,1344.36
2025-06-18,10855.9,6260.33,925.75,1778.42,1790.73,2384.35,7975.8,1328.4,1928.46,1771.28,1290.24,1105.85,4761.19,949.7,7639.11,4367.76,9035.09,3112.97,7852.26,1807.02,6709.09,767.78,9673.26,1866.86,6457.09,1791.98,5006.97,1676.25,13517.34,2997.21,2824.88,2278.28,3311.82,923.5,2676.34,1540.9,2408.36,1952.74,10917.68,15497.89,1348.86
2025-06-19,10688.15,6261.21,896.49,1766.97,1762.82,2332.04,7964.82,1298.15,1890.63,1737.24,1286.32,1098.55,4676.56,942.77,7518.84,4319.49,8983.53,3039.18,7769.06,1777.27,6608.67,753.67,9584.0,1841.32,6371.37,1768.83,4966.68,1657.96,13286.97,2901.21,2792.41,2252.72,3289.99,911.63,2625.08,1502.31,2383.62,1940.4,10839.41,15333.63,1331.27
2025-06-20,10567.54,6216.47,900.14,1735.31,1761.42,2309.84,8018.53,1294.63,1897.6,1731.81,1270.82,1085.01,4722.75,932.11,7515.19,4243.75,9180.82,3066.2,7775.27,1764.08,6512.5,751.49,9586.52,1843.21,6368.54,1764.44,4956.05,1638.63,13005.76,2915.1,2777.4,2295.74,3263.16,912.5,2622.1,1517.0,2367.07,1928.55,10782.53,15464.27,1327.21
2025-06-23,10743.16,6281.45,923.73,1741.71,1777.14,2322.54,8115.86,1327.44,1907.22,1750.26,1266.91,1084.94,4773.56,931.37,7531.35,4283.77,9047.68,3108.07,7803.74,1780.6,6577.36,760.14,9573.45,1872.47,6397.56,1786.77,4952.52,1647.16,13296.53,2980.22,2770.1,2317.22,3280.33,910.77,2636.04,1528.62,2408.96,1956.6,10736.52,15331.0,1338.86
2025-06-24,10794.34,6399.57,955.16,1786.76,1797.49,2291.62,8149.01,1362.73,1938.71,1781.04,1293.58,1096.78,4801.31,944.5,7674.47,4368.78,9125.8,3184.52,7878.36,1792.65,6746.2,779.79,9674.21,1864.96,6465.66,1828.96,4998.62,1680.1,13640.57,3072.71,2782.64,2376.23,3342.81,920.85,2667.97,1559.66,2501.28,2022.79,10962.25,15484.63,1365.36
2025-06-25,11122.83,6520.82,957.38,1799.37,1805.36,2308.52,8232.68,1370.46,1955.84,1792.02,1321.92,1111.76,4803.94,957.57,7726.53,4478.64,9145.12,3210.65,7944.66,1808.13,6966.94,822.39,9713.46,1849.52,6550.34,1854.76,5005.83,1697.38,14215.91,3081.5,2808.49,2433.18,3393.15,928.34,2711.5,1570.01,2548.28,2057.52,11129.85,15548.35,1384.48
2025-06-26,11144.2,6451.74,936.27,1802.16,1774.1,2334.46,8315.16,1373.3,1934.52,1770.94,1326.5,1118.72,4770.33,961.51,7695.02,4510.3,9116.41,3178.8,7864.3,1812.09,6964.21,808.41,9681.18,1839.6,6479.63,1842.37,4988.74,1692.83,14261.19,3030.02,2805.16,2420.08,3359.25,920.66,2700.44,1559.22,2525.91,2040.98,11075.79,15479.32,1378.11
2025-06-27,11226.42,6473.35,923.8,1785.04,1776.51,2343.55,8070.36,1384.76,1955.63,1789.1,1337.44,1144.8,4739.68,982.22,7712.04,4543.89,9000.01,3185.89,7871.08,1842.02,6957.6,807.45,9689.23,1859.12,6508.47,1849.78,4993.79,1680.69,14163.42,3004.56,2777.72,2372.48,3390.08,925.79,2705.65,1564.11,2525.24,2036.33,11069.16,15372.59,1375.52
2025-06-30,11686.7,6570.79,932.52,1885.44,1796.96,2355.26,8043.94,1406.06,2001.1,1826.41,1361.15,1167.97,4707.08,1000.25,7705.51,4611.88,9065.36,3168.07,7928.49,1843.96,7028.52,803.7,9656.67,1860.7,6610.21,1873.88,5004.47,1740.68,14342.63,3026.01,2786.77,2361.18,3434.93,930.92,2720.27,1554.42,2551.78,2044.61,11111.42,15442.84,1390.56
2025-07-01,11668.5,6542.3,,1888.55,1835.83,2394.49,8167.45,1414.8,1993.87,1828.49,1350.62,1171.27,,1001.86,7694.08,4560.91,9002.67,,8013.46,1871.43,6951.4,799.97,9714.66,1858.42,6663.41,1868.38,5042.32,1747.26,14098.37,,2817.35,2369.85,3425.93,939.2,2706.35,,2535.27,2034.92,11135.2,15439.02,1387.15
2025-07-02,11438.99,6408.37,941.24,1866.73,1809.14,2407.68,8228.93,1418.33,2051.64,1816.8,1323.77,1141.23,4794.36,977.3,7790.88,4470.78,9060.34,3155.71,7950.28,1885.89,6845.63,796.56,9670.31,1894.56,6607.27,1891.68,5077.68,1730.62,13862.03,3051.69,2825.05,2365.58,3355.82,972.42,2721.68,1556.3,2520.85,2030.26,11184.14,15429.95,1399.52
2025-07-03,11468.83,6415.96,975.23,1864.88,1847.52,2407.04,8225.34,1427.42,2056.05,1823.09,1336.92,1168.7,4800.33,1008.6,7771.74,4510.7,9081.27,3153.39,8023.38,1890.78,6897.97,801.79,9791.25,1882.77,6612.23,1912.63,5112.56,1744.19,13909.51,3136.27,2820.75,2365.84,3434.99,972.22,2717.64,1538.1,2564.15,2065.11,11242.57,15440.88,1410.5
2025-07-04,11391.9,6404.25,993.54,1909.73,1857.6,2382.27,8377.94,1410.65,2042.5,1792.36,1331.79,1160.02,4799.99,1004.05,7771.45,4507.18,9093.19,3143.68,8043.0,1862.93,6881.69,801.76,9772.49,1883.16,6612.39,1893.02,5103.81,1761.61,13975.93,3165.59,2844.67,2388.1,3407.16,977.84,2704.45,1524.59,2515.42,2032.77,11234.13,15435.24,1401.44
2025-07-07,11415.03,6385.16,968.07,1885.71,1820.09,2350.45,8412.6,1434.18,2035.62,1795.68,1315.86,1140.86,4797.31,989.94,7816.96,4465.93,9018.79,3137.35,7940.77,1846.47,6839.78,802.52,9734.46,1871.76,6569.35,1886.82,5084.03,1751.08,13967.8,3093.75,2894.47,2397.16,3372.04,978.85,2750.74,1530.19,2499.43,2013.12,11164.28,15347.56,1401.08
2025-07-08,11491.2,6461.94,966.75,1940.94,1824.69,2371.93,8391.98,1445.74,2137.83,1830.18,1350.85,1189.93,4770.78,1030.61,7872.98,4578.27,9109.88,3185.82,7973.5,1865.83,6962.57,812.04,9762.67,1880.59,6638.81,1947.41,5102.4,1779.87,14214.31,3091.88,2881.82,2400.1,3449.31,995.3,2778.93,1553.56,2562.13,2043.16,11226.08,15424.07,1434.45
2025-07-09,11393.66,6384.23,984.23,1953.13,1837.84,2316.1,8418.47,1447.54,2128.71,1802.99,1342.04,1192.75,4778.89,1032.14,7871.86,4561.01,9154.89,3140.58,8016.93,1827.4,6920.58,808.02,9742.48,1891.0,6637.5,1941.52,5122.86,1787.76,14202.81,3136.92,2875.99,2372.2,3432.36,988.79,2776.52,1527.55,2555.11,2036.52,11155.13,15484.53,1436.14
2025-07-10,11357.05,6362.78,976.78,1942.18,1848.18,2307.13,8497.84,1452.95,2164.66,1863.62,1338.5,1194.78,4856.32,1033.07,7923.67,4545.01,9238.81,3133.24,8066.29,1851.43,6919.0,817.76,9778.78,1926.42,6666.21,1955.23,5129.44,1780.85,14149.67,3115.1,2861.18,2402.3,3429.54,1002.74,2869.18,1525.0,2566.03,2033.26,11146.9,15503.77,1445.15
2025-07-11,11511.94,6459.7,993.02,1932.24,1881.73,2319.42,8297.33,1453.23,2154.35,1960.02,1349.14,1189.19,4888.69,1026.79,7910.58,4598.57,9298.66,3162.16,8160.61,1887.0,7020.7,837.56,9824.87,1912.07,6805.01,1950.92,5156.63,1777.57,14511.22,3160.51,2856.24,2422.26,3454.69,1018.17,2878.36,1530.12,2575.76,2043.86,11241.55,15573.02,1444.25
2025-07-14,11449.3,6419.08,1016.25,1881.82,1894.51,2369.98,8335.35,1472.53,2152.19,1956.08,1350.61,1197.16,4915.45,1030.56,7962.96,4589.89,9318.98,3200.51,8171.24,1895.33,6973.16,828.02,9843.73,1915.43,6771.73,1952.38,5165.93,1755.48,14216.83,3222.33,2883.85,2418.25,3459.64,1021.01,2838.83,1539.76,2572.47,2047.1,11365.58,15618.08,1442.54
2025-07-15,11418.72,6410.06,1050.33,1894.69,1912.7,2355.94,8254.99,1451.36,2125.64,1936.73,1415.42,1273.32,4902.45,1087.32,7910.79,4838.25,9192.19,3293.33,8179.98,1875.21,7138.05,824.31,9749.83,1865.7,6779.43,1929.38,5091.99,1757.69,14468.85,3316.99,2836.16,2400.47,3498.16,1009.71,2809.79,1582.69,2561.7,2036.05,11452.16,15455.93,1428.9
2025-07-16,11396.52,6426.43,1059.25,1892.58,1929.94,2346.65,8196.6,1469.58,2128.19,1931.95,1421.62,1267.92,4898.81,1081.88,7884.04,4842.81,9278.19,3281.93,8227.72,1866.56,7104.5,820.54,9875.65,1858.81,6788.27,1925.65,5116.68,1756.47,14436.16,3343.87,2829.99,2385.87,3495.82,996.63,2799.22,1575.33,2571.23,2041.38,11465.93,15527.62,1425.81
2025-07-17,11699.24,6467.54,1119.71,1899.27,1976.68,2315.56,8164.08,1480.74,2150.53,1955.26,1448.95,1322.52,4863.38,1129.11,7863.69,4936.17,9295.74,3332.29,8353.34,1875.21,7211.73,825.11,9950.26,1864.32,6883.11,1948.02,5140.6,1760.47,14651.07,3510.93,2822.41,2384.44,3589.07,1012.23,2798.81,1576.95,2601.47,2076.92,11536.17,15623.39,1435.01
2025-07-18,11808.47,6477.78,1130.51,1871.09,1997.37,2338.64,8215.01,1487.37,2128.76,2026.31,1454.23,1314.15,4894.18,1120.85,7868.89,4964.0,9432.54,3377.81,8432.39,1919.51,7220.72,828.64,9965.74,1885.08,6942.48,1955.98,5174.77,1742.46,14740.87,3533.47,2820.38,2386.47,3570.33,1023.31,2811.77,1598.07,2611.47,2100.12,11554.09,15728.39,1433.31
2025-07-21,11917.04,6485.55,1114.48,1892.09,1981.5,2375.16,8148.46,1515.03,2163.55,2090.29,1454.33,1320.75,4980.79,1125.34,8228.6,4942.51,9400.79,3390.94,8402.57,1976.1,7190.37,839.62,9986.77,1933.67,6948.98,1984.27,5275.62,1756.62,14657.02,3493.32,2853.34,2379.48,3591.92,1059.48,2836.38,1613.49,2631.6,2123.1,11562.43,15724.23,1450.58
2025-07-22,11917.21,6496.31,1113.85,1866.0,1988.23,2422.29,8066.9,1515.65,2216.72,2094.61,1442.45,1317.5,5030.89,1119.84,8643.96,4886.28,9708.15,3408.5,8452.1,2018.5,7147.86,841.42,10077.17,2069.62,6996.41,2028.3,5392.99,1745.01,14571.63,3496.8,2880.95,2361.81,3590.73,1090.26,2866.79,1624.08,2667.88,2152.02,11619.22,15997.53,1477.09
2025-07-23,11758.94,6551.1,1112.39,1868.85,1982.1,2410.43,8097.69,1510.65,2187.72,2099.7,1443.23,1311.56,5073.76,1112.72,8527.56,4896.28,9655.15,3470.95,8450.9,2010.28,7157.0,850.03,10055.21,2060.01,7058.03,2010.55,5372.19,1749.03,14634.3,3503.36,2858.91,2407.81,3578.42,1085.21,2852.34,1654.85,2638.94,2135.64,11671.97,15923.61,1463.59
2025-07-24,11970.88,6643.56,1140.31,1879.83,2028.46,2383.74,7980.97,1530.31,2236.99,2208.86,1452.49,1312.95,5123.09,1120.98,8661.47,4937.13,9717.15,3507.18,8633.14,2068.83,7261.8,871.84,10176.0,2099.1,7272.81,2062.79,5383.25,1766.51,14874.05,3589.07,2863.86,2417.26,3627.46,1109.25,2912.22,1658.46,2698.11,2194.07,11684.55,16010.78,1483.85
2025-07-25,11987.24,6793.29,1133.38,1875.43,2017.18,2360.04,7966.93,1540.3,2206.75,2219.71,1479.24,1312.21,5113.94,1125.02,8406.55,5022.25,9519.03,3473.44,8609.82,2070.2,7346.93,869.05,10090.64,2069.55,7338.12,2048.73,5375.05,1772.53,15061.01,3580.56,2839.87,2410.08,3680.07,1096.74,2930.75,1630.2,2678.94,2189.15,11563.07,15812.13,1468.98
2025-07-28,12162.75,6775.78,1176.76,1887.98,2069.45,2327.1,7967.57,1556.23,2188.84,2253.94,1482.61,1345.37,5089.6,1147.57,8361.93,5012.59,9482.35,3485.02,8754.28,2060.94,7297.41,874.91,10118.47,2008.98,7370.92,2043.18,5371.14,1772.19,15057.86,3694.43,2824.64,2480.79,3704.28,1081.06,2939.35,1629.12,2689.46,2196.97,11547.64,15744.44,1466.83
2025-07-29,12291.87,6882.47,1230.33,1912.08,2131.76,2322.37,7871.96,1551.51,2219.26,2239.93,1524.97,1399.01,5078.45,1183.97,8394.03,5125.82,9466.08,3512.6,8935.44,2057.11,7353.8,877.56,10227.05,2026.51,7524.84,2061.37,5314.89,1788.58,15243.96,3840.49,2822.58,2448.63,3757.97,1107.51,2949.44,1629.83,2702.85,2202.0,11531.05,15698.49,1478.27
2025-07-30,12139.77,6822.15,1205.73,1932.52,2124.48,2330.38,7921.85,1550.61,2195.71,2208.37,1507.24,1385.48,5084.72,1182.72,8321.34,5062.69,9545.4,3415.21,8959.68,2044.53,7255.37,867.27,10315.59,2023.28,7508.09,2025.54,5344.86,1796.62,14972.39,3802.8,2841.59,2485.21,3735.83,1124.98,2921.74,1598.67,2632.35,2150.54,11520.9,15832.0,1457.12
2025-07-31,12075.01,6742.09,1189.82,1883.39,2099.8,2260.93,7880.1,1529.49,2124.89,2146.0,1518.68,1393.17,4994.55,1186.48,8185.22,5121.59,9301.71,3388.14,8817.03,1974.12,7267.89,847.05,10201.06,1955.31,7393.32,1963.47,5234.77,1771.2,15040.97,3752.93,2788.16,2418.83,3714.21,1080.46,2826.09,1568.7,2570.89,2098.56,11346.32,15483.47,1415.17
2025-08-01,11913.01,6669.4,1159.94,1886.89,2080.29,2263.84,7899.63,1555.96,2160.87,2105.73,1499.32,1366.96,4938.37,1163.97,8143.74,5094.33,9306.6,3346.91,8752.88,1967.5,7261.19,840.62,10366.98,1955.86,7346.61,1973.86,5228.66,1767.87,15076.81,3658.84,2785.04,2400.41,3662.46,1068.39,2818.32,1559.39,2580.19,2091.76,11369.38,15510.06,1424.02
2025-08-04,12224.14,6766.48,1162.48,1947.25,2078.28,2359.83,7959.97,1578.61,2144.27,2122.4,1509.28,1368.84,4968.96,1162.01,8158.55,5125.54,9308.15,3397.9,8768.61,2000.88,7283.44,842.58,10394.16,1971.77,7352.79,1970.8,5263.4,1795.58,15125.74,3666.44,2791.2,2405.85,3680.9,1068.5,2819.45,1578.55,2590.65,2102.16,11503.55,15537.98,1423.59
